t,cmdty,market_id,market_name,state_id,state_name,district_id,district_name,variety,p_min,p_max,p_modal
"2024-12-04","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2900","3300","3100"
"2024-12-04","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2900","3155","3055"
"2024-12-03","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2780","3300","3050"
"2024-11-30","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2800","3300","3000"
"2024-11-23","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","2800","3250","3040"
"2024-11-21","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","2950","3100","3030"
"2024-11-19","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2800","3250","3050"
"2024-11-18","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2800","3300","3100"
"2024-11-17","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2880","3350","3120"
"2024-11-16","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2880","3330","3100"
"2024-11-15","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2980","3400","3180"
"2024-11-12","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2950","3450","3180"
"2024-11-10","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2880","3250","3080"
"2024-11-09","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2800","3250","3050"
"2024-11-08","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2770","3200","3050"
"2024-11-07","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2770","3200","3000"
"2024-11-05","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3400","3850","3600"
"2024-11-03","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3450","4000","3700"
"2024-11-01","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3660","4150","3900"
"2024-10-31","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3600","4100","3900"
"2024-10-29","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3580","4200","3950"
"2024-10-26","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4200","4650","4450"
"2024-10-25","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3950","4550","4250"
"2024-10-24","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4100","4600","4400"
"2024-10-23","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4000","4750","4450"
"2024-10-20","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4400","5000","4750"
"2024-10-18","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4500","5150","4850"
"2024-10-17","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","4950","5500","5250"
"2024-10-17","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4500","5000","4750"
"2024-10-16","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4900","5600","5300"
"2024-10-15","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4770","5400","5100"
"2024-10-15","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","5150","5800","5600"
"2024-10-10","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4500","5300","5000"
"2024-10-10","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","5100","5800","5600"
"2024-10-09","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4900","5700","5300"
"2024-10-09","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","5500","6200","6000"
"2024-10-08","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4400","5000","4700"
"2024-10-07","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4400","5000","4700"
"2024-10-06","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4250","4900","4600"
"2024-10-05","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4250","4800","4550"
"2024-10-04","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4000","4600","4260"
"2024-10-03","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3800","4400","4000"
"2024-09-29","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3400","3880","3600"
"2024-09-28","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3300","3850","3600"
"2024-09-27","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3300","3880","3550"
"2024-09-26","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3300","3800","3500"
"2024-09-23","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3000","3600","3250"
"2024-09-22","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2900","3500","3200"
"2024-09-21","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2800","3350","3100"
"2024-09-20","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2700","3300","3050"
"2024-09-19","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2600","3300","2900"
"2024-09-18","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2550","3000","2780"
"2024-09-17","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2200","2700","2450"
"2024-09-16","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2100","2500","2320"
"2024-09-15","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2100","2500","2320"
"2024-09-14","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2150","2500","2320"
"2024-09-13","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2000","2500","2300"
"2024-09-12","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2050","2550","2350"
"2024-09-11","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2000","2500","2300"
"2024-09-10","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2000","2500","2300"
"2024-09-07","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2000","2500","2300"
"2024-09-06","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2200","2550","2350"
"2024-09-04","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2000","2500","2300"
"2024-09-03","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2000","2500","2200"
"2024-09-02","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2000","2550","2250"
"2024-09-01","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2200","2455","2300"
"2024-08-31","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2100","2500","2300"
"2024-08-31","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2200","2455","2355"
"2024-08-30","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2000","2550","2300"
"2024-08-30","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2200","2500","2340"
"2024-08-29","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2200","2650","2400"
"2024-08-28","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2255","2455","2350"
"2024-08-28","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2200","2650","2400"
"2024-08-27","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2200","2450","2320"
"2024-08-26","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2200","2700","2550"
"2024-08-24","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2350","2750","2570"
"2024-08-24","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2400","2655","2530"
"2024-08-23","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2415","2655","2500"
"2024-08-23","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2400","2870","2600"
"2024-08-22","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2400","2850","2600"
"2024-08-21","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2400","2655","2530"
"2024-08-20","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2400","2615","2500"
"2024-08-19","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2680","3250","3020"
"2024-08-19","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3000","3205","3100"
"2024-08-17","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2700","3200","2950"
"2024-08-17","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3000","3260","3150"
"2024-08-16","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3000","3255","3109"
"2024-08-16","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2660","3300","3000"
"2024-08-14","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","3200","3700","3450"
"2024-08-14","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2700","3200","2950"
"2024-08-14","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3000","3250","3100"
"2024-08-13","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","3200","3700","3450"
"2024-08-13","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3000","3255","3150"
"2024-08-13","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2700","3200","2950"
"2024-08-12","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","3100","3700","3400"
"2024-08-12","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2700","3100","2900"
"2024-08-12","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3000","3355","3125"
"2024-08-11","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","3100","3700","3400"
"2024-08-11","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2700","3200","2900"
"2024-08-11","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2955","3250","3100"
"2024-08-10","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2900","3500","3250"
"2024-08-10","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3250","3560","3400"
"2024-08-09","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3000","3550","3300"
"2024-08-09","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3300","3500","3400"
"2024-08-08","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3000","3450","3200"
"2024-08-08","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","3360","3800","3600"
"2024-08-08","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3300","3560","3450"
"2024-08-07","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3500","3745","3655"
"2024-08-06","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3400","3900","3650"
"2024-08-05","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3600","3855","3755"
"2024-08-04","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3800","4100","3900"
"2024-08-04","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3500","4100","3800"
"2024-07-31","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","4150","4600","4350"
"2024-07-31","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3600","4100","3900"
"2024-07-31","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3800","4100","3970"
"2024-07-30","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3800","4120","3900"
"2024-07-30","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3500","4000","3800"
"2024-07-30","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","4000","4600","4300"
"2024-07-29","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3500","4000","3800"
"2024-07-29","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3800","4050","3920"
"2024-07-29","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","4000","4500","4300"
"2024-07-28","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3800","4100","3900"
"2024-07-28","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3700","4100","3900"
"2024-07-27","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","4000","4500","4300"
"2024-07-27","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3400","4000","3800"
"2024-07-27","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3900","4155","4000"
"2024-07-26","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4000","4255","4180"
"2024-07-25","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3700","4200","4000"
"2024-07-25","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4155","4355","4260"
"2024-07-25","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","4200","4850","4500"
"2024-07-24","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3700","4200","4000"
"2024-07-24","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4100","4355","4210"
"2024-07-24","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","4200","4800","4500"
"2024-07-23","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3800","4200","4050"
"2024-07-23","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","4250","4900","4650"
"2024-07-23","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4100","4355","4250"
"2024-07-22","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3700","4200","4000"
"2024-07-22","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","4300","4900","4650"
"2024-07-22","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4100","4355","4200"
"2024-07-21","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4100","4355","4270"
"2024-07-21","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3700","4150","3900"
"2024-07-21","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","4200","4800","4550"
"2024-07-20","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","4000","4600","4350"
"2024-07-20","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2900","3125","3050"
"2024-07-19","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4100","4355","4260"
"2024-07-19","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","4200","4700","4500"
"2024-07-19","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3850","4280","4100"
"2024-07-17","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","4200","4800","4500"
"2024-07-17","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4100","4355","4255"
"2024-07-17","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3800","4250","4000"
"2024-07-16","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4200","4450","4300"
"2024-07-15","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","4500","5000","4700"
"2024-07-15","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4100","4355","4250"
"2024-07-15","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4000","4400","4200"
"2024-07-14","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4100","4355","4260"
"2024-07-13","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4100","4350","4230"
"2024-07-13","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","4400","4850","4600"
"2024-07-13","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3800","4300","4100"
"2024-07-12","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4100","4315","4200"
"2024-07-11","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4100","4355","4220"
"2024-07-10","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","4000","4600","4300"
"2024-07-10","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","4000","4255","4155"
"2024-07-09","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3800","4100","3900"
"2024-07-08","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3250","3800","3550"
"2024-07-08","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","3800","4300","4050"
"2024-07-08","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3600","3855","3700"
"2024-07-06","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3500","3755","3660"
"2024-07-05","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3300","3509","3450"
"2024-07-05","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","3000","3500","3300"
"2024-07-05","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","3500","4000","3800"
"2024-07-04","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2800","3300","3100"
"2024-07-04","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","3500","4000","3700"
"2024-07-03","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2800","3300","3100"
"2024-07-03","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2900","3125","3000"
"2024-07-03","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Hybrid","3400","3880","3600"
"2024-07-02","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","2200","2415","2300"
"2024-07-01","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","1800","2100","1920"
"2024-06-30","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","1700","2200","1980"
"2024-06-30","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","1800","2100","1950"
"2024-06-29","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","1600","2100","1900"
"2024-06-29","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","1800","2100","1920"
"2024-06-28","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","1800","2100","1900"
"2024-06-26","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","1800","2100","1900"
"2024-06-25","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","1700","2150","1950"
"2024-06-25","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","1800","2100","1915"
"2024-06-24","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","1800","2100","1900"
"2024-06-24","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","1700","2180","1900"
"2024-06-22","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","1700","1955","1800"
"2024-06-22","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","1700","2150","1950"
"2024-06-21","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","1500","1755","1610"
"2024-06-21","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","1500","2000","1800"
"2024-06-20","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","1400","1900","1650"
"2024-06-20","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","1400","1650","1550"
"2024-06-19","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","1350","1880","1600"
"2024-06-19","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","1400","1600","1500"
"2024-06-18","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","1300","1700","1450"
"2024-06-18","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","1300","1520","1400"
"2024-06-17","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","1100","1255","1175"
"2024-06-16","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","800","1150","950"
"2024-06-15","Tomato","1903","Dadri","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","700","1150","900"
"2024-06-15","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","780","1050","900"
"2024-06-14","Tomato","2541","Dankaur","9","Uttar Pradesh","141","Gautam Buddha Nagar","Deshi","800","900","870"
